Title,Description,Thumbnail,Channel,Video ID,Published At,Course ID,Course Name,Course Published at
"Curso JavaScript: 145. SPA: Estructura de Proyecto (assets, helpers y components) - #jonmircha","En este video comenzamos a estructurar la carpeta de nuestro proyecto #SPA en #JavaScript, también te explico el concepto de #assets, #helpers y #components.",https://i.ytimg.com/vi/jLMyWvZIhB4/maxresdefault.jpg,jonmircha,jLMyWvZIhB4,2020-11-06T00:06:08Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 146. SPA: Helper de conexión a API REST - #jonmircha,En este video creamos el #helper que le permitirá a nuestra #SPA en #JavaScript conectarse a una #API #REST de un sitio #WordPress la cuál le proveerá datos a la #SPA.,https://i.ytimg.com/vi/VUbKdpVQKDU/maxresdefault.jpg,jonmircha,VUbKdpVQKDU,2020-11-06T01:43:15Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 147. SPA: Helper de peticiones AJAX - #jonmircha,En este video creamos el #helper que le permitirá a nuestra #SPA en #JavaScript hacer peticiones asíncronas a la #API #REST que le proveerá datos.,https://i.ytimg.com/vi/Ovuy9Bj5AtU/maxresdefault.jpg,jonmircha,Ovuy9Bj5AtU,2020-11-06T01:51:02Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 148. SPA: Primeros Componentes de UI - #jonmircha,En este video creamos nuestros primeros componentes de UI en nuestra #SPA #JavaScript.,https://i.ytimg.com/vi/w0djekE6NR8/maxresdefault.jpg,jonmircha,w0djekE6NR8,2020-11-06T02:38:18Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 149. SPA: Componente Header - #jonmircha,En este video creamos el componente Header de nuestra #SPA en #JavaScript.,https://i.ytimg.com/vi/rY8k7-Jm8ws/maxresdefault.jpg,jonmircha,rY8k7-Jm8ws,2020-11-11T01:54:26Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 150. SPA: Renderizado Dinámico - #jonmircha,En este video renderizamos dinámicamente el contenido principal de nuestra #SPA en #JavaScript.,https://i.ytimg.com/vi/6WZ_C4iXhWA/maxresdefault.jpg,jonmircha,6WZ_C4iXhWA,2020-11-11T02:01:48Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 151. SPA: Enrutamiento (Router) - #jonmircha,En este video creamos el componente de enrutamiento (#Router) de nuestra #SPA en #JavaScript.,https://i.ytimg.com/vi/nC9WK4jFXls/maxresdefault.jpg,jonmircha,nC9WK4jFXls,2020-11-11T02:48:11Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 152. SPA: Refactorización de la App. Enrutamiento Asíncrono - #jonmircha,En este video refactorizamos el código de la aplicación y hacemos asíncrono el componente de enrutamiento (#Router) de nuestra #SPA en #JavaScript.,https://i.ytimg.com/vi/keGWjiUJ3V4/maxresdefault.jpg,jonmircha,keGWjiUJ3V4,2020-11-18T01:19:03Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 153. SPA: Vista de Post Actual - #jonmircha,En este video creamos la vista de Post Actual de nuestra #SPA en #JavaScript.,https://i.ytimg.com/vi/cuQivOPJJ7M/maxresdefault.jpg,jonmircha,cuQivOPJJ7M,2020-11-18T03:13:03Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 154. SPA: Buscador Interno de la App - #jonmircha,En este video programamos el buscador interno de nuestra #SPA en #JavaScript.,https://i.ytimg.com/vi/0SwwbsMZGrc/maxresdefault.jpg,jonmircha,0SwwbsMZGrc,2020-11-18T03:17:57Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 155. SPA: Vista de la Búsqueda Actual - #jonmircha,En este video creamos la vista de la búsqueda actual de nuestra #SPA en #JavaScript.,https://i.ytimg.com/vi/1MAUA1lZPyM/maxresdefault.jpg,jonmircha,1MAUA1lZPyM,2020-11-18T03:21:35Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 156. SPA: Infinite Scroll & High Order Components - #jonmircha,En este video implementamos #InfiniteScroll y #HighOrderComponents a nuestra #SPA en #JavaScript.,https://i.ytimg.com/vi/XEf5jW9Y9oE/maxresdefault.jpg,jonmircha,XEf5jW9Y9oE,2020-11-20T00:49:07Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 157. SPA: Styled Components & Single File Components - #jonmircha,En este video implementamos #StyledComponents y #SingleFileComponents a nuestra #SPA en #JavaScript.,https://i.ytimg.com/vi/MWrqhpGF6tU/maxresdefault.jpg,jonmircha,MWrqhpGF6tU,2020-11-20T02:31:32Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 158. Reactividad: Introducción - #jonmircha,En este video te doy una introducción al concepto de Reactividad en #JavaScript.,https://i.ytimg.com/vi/RWTLqdS5vTo/maxresdefault.jpg,jonmircha,RWTLqdS5vTo,2021-01-14T03:57:39Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 159. Reactividad: Manipulación NO Reactiva del DOM - #jonmircha,En este video manipulamos el DOM de #JavaScript de forma NO reactiva.,https://i.ytimg.com/vi/zZvmp6V2fCo/maxresdefault.jpg,jonmircha,zZvmp6V2fCo,2021-01-14T04:02:24Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 160. Reactividad: Interfaz de Usuario (UI) basada en el Estado - #jonmircha,En este video te enseño a programar una interfaz de usuario (#UI) basada en el estado con #JavaScript.,https://i.ytimg.com/vi/09Vx4IzPAQE/maxresdefault.jpg,jonmircha,09Vx4IzPAQE,2021-01-14T04:15:35Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 161. Reactividad: Estado Reactivo - #jonmircha,En este video te enseño a programar un estado reactivo con #JavaScript.,https://i.ytimg.com/vi/yYyC2bE_q9o/maxresdefault.jpg,jonmircha,yYyC2bE_q9o,2021-01-14T04:31:01Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 162. Reactividad: Estado Inmutable - #jonmircha,En este video te enseño a programar un estado reactivo e inmutable con #JavaScript.,https://i.ytimg.com/vi/LhEY3heuDzs/maxresdefault.jpg,jonmircha,LhEY3heuDzs,2021-01-14T04:45:51Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 163. Reactividad: Componentes con Estado - #jonmircha,En este video te enseño a programar componentes de #UI con estado en #JavaScript.,https://i.ytimg.com/vi/fdr5Wprx-vE/maxresdefault.jpg,jonmircha,fdr5Wprx-vE,2021-01-14T04:58:46Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Curso JavaScript: 164. Reactividad: Librería de Componentes - #jonmircha,En este video te enseño a programar una librería con #JavaScript para crear componentes de #UI con estado.,https://i.ytimg.com/vi/n_tKs1yyfBo/maxresdefault.jpg,jonmircha,n_tKs1yyfBo,2021-01-14T05:06:49Z,PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,Curso JavaScript,2020-02-07T18:52:33Z
Introducción a NestJS | Clase 0 | NestJS de 0 a 100,Hola a todos :),https://i.ytimg.com/vi/X-59-aXgFH4/maxresdefault.jpg,codrr,X-59-aXgFH4,2022-12-06T12:46:20Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Configuración y variables de entorno | Clase 1 | NestJS de 0 a 100,Hola a todos 😊,https://i.ytimg.com/vi/WsqXmi_jJM4/maxresdefault.jpg,codrr,WsqXmi_jJM4,2022-12-06T12:43:45Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Docker compose y PostgresDB | Clase 2 | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/r92lNH6MYto/maxresdefault.jpg,codrr,r92lNH6MYto,2022-12-07T18:50:40Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Iniciando con TypeORM | Clase 3 (P1) | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/EknyyE7RAEk/maxresdefault.jpg,codrr,EknyyE7RAEk,2022-12-27T16:27:06Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Relacion custom Many to Many y Migraciones | Clase 3 (P2) | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/QPKN0pZradM/maxresdefault.jpg,codrr,QPKN0pZradM,2022-12-28T17:13:43Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
"DTOs, Patron repositorio y Servicios | Clase 4 | NestJS de 0 a 100",Hola a tod@s 😊,https://i.ytimg.com/vi/_sVnRC3mIko/maxresdefault.jpg,codrr,_sVnRC3mIko,2023-01-03T22:19:24Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Error Handlers y Controladores | Clase 5 | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/7uX7c-9iObM/maxresdefault.jpg,codrr,7uX7c-9iObM,2023-01-09T17:17:08Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Relaciones con Query Builder | Clase 6 | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/pXYAwYq9gfw/maxresdefault.jpg,codrr,pXYAwYq9gfw,2023-02-10T22:24:33Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Autenticación de usuarios + Tip de TypeScript | Clase 7 | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/NBR2AoHfKSo/maxresdefault.jpg,codrr,NBR2AoHfKSo,2023-02-14T14:54:21Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Autorización con Guards y Decoradores | Clase 8 | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/-3eLNfSsLIs/maxresdefault.jpg,codrr,-3eLNfSsLIs,2023-02-24T13:28:32Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Manejo de roles y niveles de acceso | Clase 8 | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/0KQ8uSiaxhE/maxresdefault.jpg,codrr,0KQ8uSiaxhE,2023-03-02T22:34:38Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Terminando modulo de tareas | Clase 9 | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/arGKgITnbZg/maxresdefault.jpg,codrr,arGKgITnbZg,2023-03-09T22:23:55Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Documentación con Swagger y OpenAPI | Clase 10 | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/lXIk5Tq8khQ/maxresdefault.jpg,codrr,lXIk5Tq8khQ,2023-03-13T12:24:44Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
DevTools en NestJS | NestJS de 0 a 100,Este es un extra dentro del curso,https://i.ytimg.com/vi/pn56ooKwL80/maxresdefault.jpg,codrr,pn56ooKwL80,2023-03-13T13:55:01Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Modulo HTTP + Axios | Clase 11 | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/oCshaXZTMJw/maxresdefault.jpg,codrr,oCshaXZTMJw,2023-03-13T21:56:41Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Desplegando nuestra API NestJS en AWS | Clase final | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/U2p7lmtufzc/maxresdefault.jpg,codrr,U2p7lmtufzc,2023-03-23T21:39:18Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Configurando Nginx y Certbot | Clase final | NestJS de 0 a 100,Hola a tod@s 😊,https://i.ytimg.com/vi/Pw6E12YI_kI/maxresdefault.jpg,codrr,Pw6E12YI_kI,2023-03-23T21:53:32Z,PLergODdA95kfcSoXqZZ-IDImO6YaQLYlG,😸 NestJS de 0 a 100,2022-12-06T12:43:39Z
Curso React: 1. Introducción - jonmircha,"En este video comienzo un nuevo curso de #Reactjs, donde te doy una introducción a la historia y características de la librería.",https://i.ytimg.com/vi/MPLN1ahXgcs/maxresdefault.jpg,jonmircha,MPLN1ahXgcs,2021-02-05T14:55:07Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
El futuro de REACT ⚛️ apartir de 2023 - jonmircha,"En este video te doy mi honesta opinión sobre la nueva forma de abordar React en 2023 para el desarrollo web ¿y qué crees? su futuro parece estar una década atrás, cuando no existían las SPAs.",https://i.ytimg.com/vi/zqNd_Y-VlkA/maxresdefault.jpg,jonmircha,zqNd_Y-VlkA,2023-03-29T05:08:47Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
⚛️ REACT 2023: Todas las opciones para comenzar - jonmircha,En este video pruebo todas las opciones que tenemos para trabajar en React.,https://i.ytimg.com/vi/lH96nhwaMWY/maxresdefault.jpg,jonmircha,lH96nhwaMWY,2023-04-11T04:28:51Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
🚨⚠️[DEPRECADO]⚠️🚨 Curso React: 2. Create React App - jonmircha,"En este video te explico lo que es Create React App, la herramienta que nos facilita comenzar a desarrollar en el entorno de React.",https://i.ytimg.com/vi/6rqT8OP-yn0/maxresdefault.jpg,jonmircha,6rqT8OP-yn0,2021-02-09T01:27:16Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
⚛️🚫🚨 ¿Deberiamos seguir usando Create React App? 🚨🚫⚛️ - jonmircha,En este video te cuento si debemos seguir usando Create React App en 2023.,https://i.ytimg.com/vi/ju7iZi87s6g/maxresdefault.jpg,jonmircha,ju7iZi87s6g,2023-01-19T23:54:17Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Create React App vs Vite vs Parcel - jonmircha,En este video te enseño a configurar Vite y Parcel con React y los comparamos con CRA.,https://i.ytimg.com/vi/ufAJ3lIIdbY/maxresdefault.jpg,jonmircha,ufAJ3lIIdbY,2023-01-20T19:32:27Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 3. Sintaxis JSX - jonmircha,"En este video te explico JSX, la sintaxis que usa React para crear elementos.",https://i.ytimg.com/vi/EH4L-EYt63Y/maxresdefault.jpg,jonmircha,EH4L-EYt63Y,2021-02-09T19:04:44Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 4. Componentes - jonmircha,En este video te explico lo que son los componentes en React y las diferentes formas de crearlos.,https://i.ytimg.com/vi/SQbZ9dThB80/maxresdefault.jpg,jonmircha,SQbZ9dThB80,2021-02-09T21:44:14Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 5. Propiedades - jonmircha,En este video te explico lo que son los propiedades en React y que tipos de datos se pueden pasar en ellas.,https://i.ytimg.com/vi/FOWO07pImCg/maxresdefault.jpg,jonmircha,FOWO07pImCg,2021-02-15T03:23:23Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 6. Estado - jonmircha,En este video te explico lo que es el estado en React.,https://i.ytimg.com/vi/8PaMmyK6vBM/maxresdefault.jpg,jonmircha,8PaMmyK6vBM,2021-02-15T04:20:25Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 7. Renderizado Condicional - jonmircha,En este video te explico lo que es el renderizado condicional en React.,https://i.ytimg.com/vi/iNAQ3MFjNos/maxresdefault.jpg,jonmircha,iNAQ3MFjNos,2021-02-16T00:11:54Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 8. Renderizado de Elementos - jonmircha,En este video te explico como funciona el renderizado de elementos que provienen de listas en React.,https://i.ytimg.com/vi/4lnMpoednJw/maxresdefault.jpg,jonmircha,4lnMpoednJw,2021-02-16T00:26:59Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 9. Eventos & Binding - jonmircha,En este video te explico como ejecutar eventos en componentes de clase y que es el proceso de binding para el correcto funcionamiento de los eventos en React.,https://i.ytimg.com/vi/l6dC6UgHzHw/maxresdefault.jpg,jonmircha,l6dC6UgHzHw,2021-02-16T00:45:30Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 10. Eventos & Property Initializers - jonmircha,En este video te explico como ejecutar eventos en componentes de clase con la sintaxis de Property Initializers en React.,https://i.ytimg.com/vi/kUbLmaT47VA/maxresdefault.jpg,jonmircha,kUbLmaT47VA,2021-02-16T00:49:51Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
"Curso React: 11. Eventos Nativos, Sintéticos & Personalizados - jonmircha","En este video te explico que son los eventos sintéticos, nativos y personalizados en React, además te enseño a pasar parámetros en los manejadores de eventos.",https://i.ytimg.com/vi/vEmTI-LFhT4/maxresdefault.jpg,jonmircha,vEmTI-LFhT4,2021-02-19T04:50:53Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 12. Comunicación entre Componentes - jonmircha,En este video te explico las diferentes formas de comunicación entre componentes en React.,https://i.ytimg.com/vi/TgK_uSNNibE/maxresdefault.jpg,jonmircha,TgK_uSNNibE,2021-02-24T01:58:28Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 13. Ciclo de Vida de los Componentes - jonmircha,En este video te explico el ciclo de vida de los componentes de React basados en clases.,https://i.ytimg.com/vi/EEx56EhqztY/maxresdefault.jpg,jonmircha,EEx56EhqztY,2021-02-24T02:11:01Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 14. Peticiones Asíncronas (AJAX y API's) - jonmircha,"En este video te explico como ejecutar peticiones asíncronas en React usando AJAX, Fetch y solicitando datos de APIs.",https://i.ytimg.com/vi/hRlApOXoVSs/maxresdefault.jpg,jonmircha,hRlApOXoVSs,2021-02-24T02:13:46Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 15. Hooks - jonmircha,En este video te explico lo que son los Hooks en React.,https://i.ytimg.com/vi/2NDLa2pNoh0/maxresdefault.jpg,jonmircha,2NDLa2pNoh0,2021-02-26T04:33:22Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 16. Hook useState - jonmircha,En este video te explico como usar el Hook useState en React.,https://i.ytimg.com/vi/PKKhpVC9_qM/maxresdefault.jpg,jonmircha,PKKhpVC9_qM,2021-03-03T02:24:42Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 17. Hook useEffect ( 1/2 ) - jonmircha,En este video te explico como usar el Hook useEffect y cómo aplicar el ciclo de vida de los componentes funcionales en React.,https://i.ytimg.com/vi/kPx2qgDS3ak/maxresdefault.jpg,jonmircha,kPx2qgDS3ak,2021-03-03T02:29:12Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 18. Hook useEffect ( 2/2 ) - jonmircha,En este video te explico como usar el Hook useEffect en React y como pasar la programación de un componente de clase a uno funcional.,https://i.ytimg.com/vi/L2RuPMolcuI/maxresdefault.jpg,jonmircha,L2RuPMolcuI,2021-03-03T02:35:11Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 19. Peticiones Asíncronas con Hooks (AJAX y API's) - jonmircha,"En este video te explico como ejecutar peticiones asíncronas con Hooks en React usando AJAX, Fetch y solicitando datos de APIs.",https://i.ytimg.com/vi/J02R3XYj2N8/maxresdefault.jpg,jonmircha,J02R3XYj2N8,2021-03-05T03:41:14Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 20. Custom Hooks - jonmircha,"En este video te explico como crear Hooks personalizados en React, mejor conocidos como Custom Hooks.",https://i.ytimg.com/vi/odpX-rJ_R4Q/maxresdefault.jpg,jonmircha,odpX-rJ_R4Q,2021-03-08T23:57:21Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 21. Referencias - jonmircha,En este video te explico el concepto de Referencias en React y su importancia en la interacción con los elementos del DOM.,https://i.ytimg.com/vi/jAimlsxuhaY/maxresdefault.jpg,jonmircha,jAimlsxuhaY,2021-03-08T23:58:16Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 22. Formularios - jonmircha,En este video te explico cómo trabajar en React con Formularios.,https://i.ytimg.com/vi/ECWR2ohHWKc/maxresdefault.jpg,jonmircha,ECWR2ohHWKc,2021-03-10T20:36:36Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 23. Estilos CSS - jonmircha,En este video te explico las diferentes formas de aplicar Estilos CSS en  React.,https://i.ytimg.com/vi/YOJm6ZWRdSs/maxresdefault.jpg,jonmircha,YOJm6ZWRdSs,2021-03-10T20:53:36Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 24. 💅🏾 Styled Components - jonmircha,En este video te explico como aplicar Estilos CSS con la librería Styled Components en React.,https://i.ytimg.com/vi/OyoAHI80gGU/maxresdefault.jpg,jonmircha,OyoAHI80gGU,2021-03-10T21:21:26Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 25. Frameworks CSS con React - jonmircha,"En este video te explico como trabajar en React con los frameworks CSS existentes como Bootstrap, Foundation,  Bulma, Tailwind, etc.",https://i.ytimg.com/vi/YmoNXKMoouU/maxresdefault.jpg,jonmircha,YmoNXKMoouU,2021-03-16T22:27:37Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 26. React Bootstrap & Material UI - jonmircha,En este video te explico como trabajar con frameworks CSS hechos en React como React Bootstrap y MaterialUI.,https://i.ytimg.com/vi/OYfKGT5AfZ0/maxresdefault.jpg,jonmircha,OYfKGT5AfZ0,2021-03-16T22:29:55Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 27. React DevTools & Snippets - jonmircha,En este video te explico como trabajar con las React Dev Tools y los Snippets de Visual Studio Code en React.,https://i.ytimg.com/vi/h-gqfOiZYqw/maxresdefault.jpg,jonmircha,h-gqfOiZYqw,2021-03-17T22:51:34Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 28. CRUD App: Creación de componentes y renderizado de datos ( 1 / 4 ) - jonmircha,"En este video comenzamos una aplicación CRUD con React, comenzando por dividir la UI de la App en componentes y renderizando los datos de la misma. ",https://i.ytimg.com/vi/b-PcWvzf9Xs/maxresdefault.jpg,jonmircha,b-PcWvzf9Xs,2021-03-23T00:09:08Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 29. CRUD App: Inserción de datos ( 2 / 4 ) - jonmircha,"En este video seguimos programando una aplicación CRUD con React, ahora seguimos con el proceso de inserción de datos.",https://i.ytimg.com/vi/gwTz-0VIyYU/maxresdefault.jpg,jonmircha,gwTz-0VIyYU,2021-03-23T00:20:11Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 30. CRUD App: Edición de datos y comunicación entre componentes ( 3 / 4 ) - jonmircha,"En este video seguimos programando una aplicación CRUD con React, ahora seguimos con el proceso de edición de datos, además de entender como es la comunicación entre los componentes de React a través de props y eventos.",https://i.ytimg.com/vi/22NhOYhr-LY/maxresdefault.jpg,jonmircha,22NhOYhr-LY,2021-03-23T00:22:08Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
Curso React: 31. CRUD App: Eliminación de datos y estilos CSS ( 4 / 4 ) - jonmircha,"En este video terminamos de programar una aplicación CRUD con React, haciendo el proceso de eliminación de datos y los estilos CSS de la misma.",https://i.ytimg.com/vi/wMrHnWvUREA/maxresdefault.jpg,jonmircha,wMrHnWvUREA,2021-03-23T00:27:04Z,PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,Curso React.js,2021-02-03T02:19:41Z
